,Date,adj_close,close,low,high,open,volume
930,2019-11-25,,,,,,
931,2019-11-26,,,,,,
932,2019-11-27,,,,,,
933,2019-11-28,,,,,,
934,2019-11-29,,,,,,
935,2019-11-30,,,,,,
936,2019-12-01,,,,,,
937,2019-12-02,,,,,,
938,2019-12-03,,,,,,
939,2019-12-04,,,,,,
940,2019-12-05,,,,,,
941,2019-12-06,,,,,,
942,2019-12-07,,,,,,
943,2019-12-08,,,,,,
944,2019-12-09,,,,,,
945,2019-12-10,,,,,,
946,2019-12-11,,,,,,
947,2019-12-12,,,,,,
948,2019-12-13,,,,,,
949,2019-12-14,,,,,,
950,2019-12-15,,,,,,
951,2019-12-16,,,,,,
952,2019-12-17,,,,,,
953,2019-12-18,,,,,,
954,2019-12-19,,,,,,
955,2019-12-20,,,,,,
956,2019-12-21,,,,,,
957,2019-12-22,,,,,,
958,2019-12-23,,,,,,
959,2019-12-24,,,,,,
960,2019-12-25,,,,,,
961,2019-12-26,,,,,,
962,2019-12-27,,,,,,
963,2019-12-28,,,,,,
964,2019-12-29,,,,,,
965,2019-12-30,,,,,,
966,2019-12-31,,,,,,
967,2020-01-01,,,,,,
968,2020-01-02,,,,,,
969,2020-01-03,,,,,,
970,2020-01-04,,,,,,
971,2020-01-05,,,,,,
972,2020-01-06,,,,,,
973,2020-01-07,,,,,,
974,2020-01-08,,,,,,
975,2020-01-09,,,,,,
976,2020-01-10,,,,,,
977,2020-01-11,,,,,,
978,2020-01-12,,,,,,
979,2020-01-13,,,,,,
980,2020-01-14,,,,,,
981,2020-01-15,,,,,,
982,2020-01-16,,,,,,
983,2020-01-17,,,,,,
984,2020-01-18,,,,,,
985,2020-01-19,,,,,,
986,2020-01-20,,,,,,
987,2020-01-21,,,,,,
988,2020-01-22,,,,,,
989,2020-01-23,,,,,,
990,2020-01-24,,,,,,
991,2020-01-25,,,,,,
992,2020-01-26,,,,,,
993,2020-01-27,,,,,,
994,2020-01-28,,,,,,
995,2020-01-29,,,,,,
996,2020-01-30,,,,,,
997,2020-01-31,,,,,,
998,2020-02-01,,,,,,
999,2020-02-02,,,,,,
1000,2020-02-03,,,,,,
1001,2020-02-04,,,,,,
1002,2020-02-05,,,,,,
1003,2020-02-06,,,,,,
1004,2020-02-07,,,,,,
1005,2020-02-08,,,,,,
1006,2020-02-09,,,,,,
1007,2020-02-10,,,,,,
1008,2020-02-11,,,,,,
1009,2020-02-12,,,,,,
1010,2020-02-13,,,,,,
1011,2020-02-14,,,,,,
1012,2020-02-15,,,,,,
1013,2020-02-16,,,,,,
1014,2020-02-17,,,,,,
1015,2020-02-18,,,,,,
1016,2020-02-19,,,,,,
1017,2020-02-20,,,,,,
1018,2020-02-21,,,,,,
1019,2020-02-22,,,,,,
1020,2020-02-23,,,,,,
1021,2020-02-24,,,,,,
1022,2020-02-25,,,,,,
1023,2020-02-26,,,,,,
1024,2020-02-27,,,,,,
1025,2020-02-28,,,,,,
1026,2020-02-29,,,,,,
1027,2020-03-01,,,,,,
1028,2020-03-02,,,,,,
1029,2020-03-03,,,,,,
1030,2020-03-04,,,,,,
1031,2020-03-05,,,,,,
1032,2020-03-06,,,,,,
1033,2020-03-07,,,,,,
1034,2020-03-08,,,,,,
1035,2020-03-09,,,,,,
1036,2020-03-10,,,,,,
1037,2020-03-11,,,,,,
1038,2020-03-12,,,,,,
1039,2020-03-13,,,,,,
1040,2020-03-14,,,,,,
1041,2020-03-15,,,,,,
1042,2020-03-16,,,,,,
1043,2020-03-17,,,,,,
1044,2020-03-18,,,,,,
1045,2020-03-19,,,,,,
1046,2020-03-20,,,,,,
1047,2020-03-21,,,,,,
1048,2020-03-22,,,,,,
1049,2020-03-23,,,,,,
1050,2020-03-24,,,,,,
1051,2020-03-25,,,,,,
1052,2020-03-26,,,,,,
1053,2020-03-27,,,,,,
1054,2020-03-28,,,,,,
1055,2020-03-29,,,,,,
1056,2020-03-30,,,,,,
1057,2020-03-31,,,,,,
1058,2020-04-01,,,,,,
1059,2020-04-02,,,,,,
1060,2020-04-03,,,,,,
1061,2020-04-04,,,,,,
1062,2020-04-05,,,,,,
1063,2020-04-06,,,,,,
1064,2020-04-07,,,,,,
1065,2020-04-08,,,,,,
1066,2020-04-09,,,,,,
1067,2020-04-10,0.9510539770126344,0.9510539770126344,0.6941869854927063,1.3134870529174805,0.8320050239562988,87364276.0
1068,2020-04-11,0.7768189907073975,0.7768189907073975,0.7650200128555298,1.0490729808807373,0.9510539770126344,43862444.0
1069,2020-04-12,0.8825070261955261,0.8825070261955261,0.7624260187149048,0.9566699862480164,0.7854480147361755,38736897.0
1070,2020-04-13,0.7778319716453552,0.7778319716453552,0.7739760279655457,0.8916029930114746,0.8907600045204163,18211285.0
1071,2020-04-14,0.6619250178337097,0.6619250178337097,0.6281690001487732,0.7964720129966736,0.7778319716453552,16747614.0
1072,2020-04-15,0.646651029586792,0.646651029586792,0.6215310096740723,0.7049639821052551,0.6692889928817749,13075275.0
1073,2020-04-16,0.6908159852027893,0.6908159852027893,0.6251069903373718,0.7741919755935669,0.6308789849281311,21346031.0
1074,2020-04-17,0.6607279777526855,0.6607279777526855,0.6607279777526855,0.7196140289306641,0.6893119812011719,9870810.0
1075,2020-04-18,0.6810960173606873,0.6810960173606873,0.6594269871711731,0.7176179885864258,0.6607279777526855,9782112.0
1076,2020-04-19,0.6069689989089966,0.6069689989089966,0.5984870195388794,0.6846410036087036,0.6815159916877747,9289670.0
1077,2020-04-20,0.538811981678009,0.538811981678009,0.5205780267715454,0.6392539739608765,0.6129480004310608,8342616.0
1078,2020-04-21,0.5876590013504028,0.5876590013504028,0.5085489749908447,0.6045860052108765,0.5413870215415955,9711507.0
1079,2020-04-22,0.6916009783744812,0.6916009783744812,0.5696210265159607,0.7069640159606934,0.5811660289764404,18828400.0
1080,2020-04-23,0.6274570226669312,0.6274570226669312,0.6003220081329346,0.6980770230293274,0.6853470206260681,13485271.0
1081,2020-04-24,0.6342419981956482,0.6342419981956482,0.6139410138130188,0.671019971370697,0.6240209937095642,9064190.0
1082,2020-04-25,0.6433290243148804,0.6433290243148804,0.6215469837188721,0.6709480285644531,0.6305279731750488,7311905.0
1083,2020-04-26,0.6355059742927551,0.6355059742927551,0.6311709880828857,0.6914989948272705,0.6532149910926819,8320760.0
1084,2020-04-27,0.5723720192909241,0.5723720192909241,0.561028003692627,0.6602830290794373,0.6357139945030212,7406934.0
1085,2020-04-28,0.6612930297851562,0.6612930297851562,0.5684840083122253,0.692147970199585,0.5782529711723328,7470201.0
1086,2020-04-29,0.7458400130271912,0.7458400130271912,0.655273973941803,0.77777099609375,0.6622859835624695,8801144.0
1087,2020-04-30,0.6910449862480164,0.6910449862480164,0.6878809928894043,0.800815999507904,0.7471950054168701,5016892.0
1088,2020-05-01,0.7287939786911011,0.7287939786911011,0.685903012752533,0.7370709776878357,0.6910449862480164,4164272.0
1089,2020-05-02,0.7158759832382202,0.7158759832382202,0.7079039812088013,0.7489809989929199,0.7272679805755615,3441356.0
1090,2020-05-03,0.6795349717140198,0.6795349717140198,0.6566159725189209,0.7298009991645813,0.7147960066795349,3328344.0
1091,2020-05-04,0.6674910187721252,0.6674910187721252,0.6184340119361877,0.7058119773864746,0.6796249747276306,3443698.0
1092,2020-05-05,0.6418370008468628,0.6418370008468628,0.6264989972114563,0.686214029788971,0.6734399795532227,2847469.0
1093,2020-05-06,0.6225839853286743,0.6225839853286743,0.6225839853286743,0.673891007900238,0.6424540281295776,2677563.0
1094,2020-05-07,0.6129779815673828,0.6129779815673828,0.5733759999275208,0.6322680115699768,0.6225839853286743,3355830.0
1095,2020-05-08,0.6049219965934753,0.6049219965934753,0.589851975440979,0.6366180181503296,0.6129779815673828,2488195.0
1096,2020-05-09,0.6045269966125488,0.6045269966125488,0.5884479880332947,0.6254289746284485,0.6040419936180115,2128503.0
1097,2020-05-10,0.5370339751243591,0.5370339751243591,0.5130810141563416,0.6123030185699463,0.6044610142707825,2327581.0
1098,2020-05-11,0.5152729749679565,0.5152729749679565,0.5051940083503723,0.5718600153923035,0.5362550020217896,2098481.0
1099,2020-05-12,0.5385760068893433,0.5385760068893433,0.5052509903907776,0.5597590208053589,0.5133910179138184,2198625.0
1100,2020-05-13,0.5505319833755493,0.5505319833755493,0.5180379748344421,0.564873993396759,0.5383719801902771,2326446.0
1101,2020-05-14,0.5691180229187012,0.5691180229187012,0.5501099824905396,0.5809460282325745,0.5505319833755493,2047897.0
1102,2020-05-15,0.5597519874572754,0.5597519874572754,0.5470929741859436,0.5746200084686279,0.5691930055618286,1850070.0
1103,2020-05-16,0.599120020866394,0.599120020866394,0.5543609857559204,0.6065340042114258,0.5589810013771057,2300409.0
1104,2020-05-17,0.6129890084266663,0.6129890084266663,0.5891749858856201,0.6401960253715515,0.5952280163764954,2936428.0
1105,2020-05-18,0.6526700258255005,0.6526700258255005,0.6096490025520325,0.6743929982185364,0.6126819849014282,3314359.0
1106,2020-05-19,0.6244540214538574,0.6244540214538574,0.6112480163574219,0.65447998046875,0.6509739756584167,2380263.0
1107,2020-05-20,0.5791559815406799,0.5791559815406799,0.5752829909324646,0.6266559958457947,0.6224750280380249,2302926.0
1108,2020-05-21,0.6089149713516235,0.6089149713516235,0.5433459877967834,0.6137890219688416,0.579692006111145,2863017.0
1109,2020-05-22,0.6388750076293945,0.6388750076293945,0.582830011844635,0.6764320135116577,0.6052389740943909,3411419.0
1110,2020-05-23,0.6130310297012329,0.6130310297012329,0.5882470011711121,0.6388490200042725,0.6374149918556213,2638524.0
1111,2020-05-24,0.5490530133247375,0.5490530133247375,0.5484319925308228,0.6132889986038208,0.6132889986038208,2786816.0
1112,2020-05-25,0.6008570194244385,0.6008570194244385,0.5380640029907227,0.6501380205154419,0.5485699772834778,4509580.0
1113,2020-05-26,0.5733069777488708,0.5733069777488708,0.5664629936218262,0.6123530268669128,0.5991039872169495,2689697.0
1114,2020-05-27,0.5909850001335144,0.5909850001335144,0.5714430212974548,0.6110870242118835,0.5733069777488708,2536916.0
1115,2020-05-28,0.5751550197601318,0.5751550197601318,0.5669479966163635,0.5923979878425598,0.5908839702606201,2662788.0
1116,2020-05-29,0.5794150233268738,0.5794150233268738,0.5668579936027527,0.59340500831604,0.5746989846229553,2066857.0
1117,2020-05-30,0.5879330039024353,0.5879330039024353,0.5670499801635742,0.6024889945983887,0.5813549757003784,2449095.0
1118,2020-05-31,0.5700219869613647,0.5700219869613647,0.5692449808120728,0.5939970016479492,0.5879030227661133,1892967.0
1119,2020-06-01,0.5774949789047241,0.5774949789047241,0.5673480033874512,0.5878390073776245,0.5734720230102539,2159877.0
1120,2020-06-02,0.5646690130233765,0.5646690130233765,0.5522940158843994,0.5897250175476074,0.5771420001983643,1295757.0
1121,2020-06-03,0.5866209864616394,0.5866209864616394,0.5644609928131104,0.5910249948501587,0.5646690130233765,877446.0
1122,2020-06-04,0.5872989892959595,0.5872989892959595,0.5645179748535156,0.5916399955749512,0.5868669748306274,901641.0
1123,2020-06-05,0.6611549854278564,0.6611549854278564,0.5779250264167786,0.6982790231704712,0.5872989892959595,4322092.0
1124,2020-06-06,0.6224430203437805,0.6224430203437805,0.6117810010910034,0.6616190075874329,0.6610710024833679,1604055.0
1125,2020-06-07,0.6165779829025269,0.6165779829025269,0.5933979749679565,0.6244440078735352,0.6224430203437805,716785.0
1126,2020-06-08,0.6683130264282227,0.6683130264282227,0.6133099794387817,0.679000973701477,0.6150779724121094,1440234.0
1127,2020-06-09,0.6580020189285278,0.6580020189285278,0.6272420287132263,0.6680880188941956,0.6677839756011963,988327.0
1128,2020-06-10,0.6448670029640198,0.6448670029640198,0.633404016494751,0.6700429916381836,0.6580380201339722,1096203.0
1129,2020-06-11,0.5737419724464417,0.5737419724464417,0.5700820088386536,0.650534987449646,0.6448879837989807,1122221.0
1130,2020-06-12,0.5938689708709717,0.5938689708709717,0.569920003414154,0.604653000831604,0.574059009552002,940323.0
1131,2020-06-13,0.608942985534668,0.608942985534668,0.5854849815368652,0.6114389896392822,0.5939480066299438,764757.0
1132,2020-06-14,0.5870770215988159,0.5870770215988159,0.5808990001678467,0.618257999420166,0.6109269857406616,873416.0
1133,2020-06-15,0.5706390142440796,0.5706390142440796,0.5472869873046875,0.5918970108032227,0.5883730053901672,942666.0
1134,2020-06-16,0.5855759978294373,0.5855759978294373,0.5686889886856079,0.5898280143737793,0.5705789923667908,652020.0
1135,2020-06-17,0.5815619826316833,0.5815619826316833,0.5651170015335083,0.590129017829895,0.5854970216751099,673274.0
1136,2020-06-18,0.6209560036659241,0.6209560036659241,0.5792850255966187,0.6503090262413025,0.5815820097923279,1349341.0
1137,2020-06-19,0.684332013130188,0.684332013130188,0.6203839778900146,0.8363980054855347,0.6224070191383362,6577471.0
1138,2020-06-20,0.6435909867286682,0.6435909867286682,0.6256260275840759,0.6885830163955688,0.6825230121612549,1714405.0
1139,2020-06-21,0.6731489896774292,0.6731489896774292,0.6368799805641174,0.7485420107841492,0.6461349725723267,2238347.0
1140,2020-06-22,0.7268480062484741,0.7268480062484741,0.6458770036697388,0.7431129813194275,0.6725770235061646,1620388.0
1141,2020-06-23,0.7082970142364502,0.7082970142364502,0.7007120251655579,0.7606329917907715,0.7267730236053467,1327340.0
1142,2020-06-24,0.7369940280914307,0.7369940280914307,0.6935009956359863,0.8006920218467712,0.7085300087928772,2769054.0
1143,2020-06-25,0.7131940126419067,0.7131940126419067,0.6992400288581848,0.7567049860954285,0.7371000051498413,1751581.0
1144,2020-06-26,0.7411440014839172,0.7411440014839172,0.6815320253372192,0.7519919872283936,0.7125309705734253,1664662.0
1145,2020-06-27,0.7135480046272278,0.7135480046272278,0.6758379936218262,0.7522109746932983,0.7395970225334167,1681428.0
1146,2020-06-28,0.7984949946403503,0.7984949946403503,0.6870949864387512,0.8439769744873047,0.7135480046272278,3412582.0
1147,2020-06-29,0.8524540066719055,0.8524540066719055,0.7700089812278748,0.8853390216827393,0.7984949946403503,2147791.0
1148,2020-06-30,0.8600940108299255,0.8600940108299255,0.8501039743423462,1.0291759967803955,0.8530219793319702,3887548.0
1149,2020-07-01,0.8326420187950134,0.8326420187950134,0.8209270238876343,0.9017149806022644,0.8633639812469482,1772560.0
1150,2020-07-02,0.7802190184593201,0.7802190184593201,0.7536680102348328,0.8371269702911377,0.8321160078048706,1749581.0
1151,2020-07-03,0.7680929899215698,0.7680929899215698,0.7551130056381226,0.7860350012779236,0.7820360064506531,1144958.0
1152,2020-07-04,0.7803720235824585,0.7803720235824585,0.761451005935669,0.8231549859046936,0.7679409980773926,1644301.0
1153,2020-07-05,0.6916639804840088,0.6916639804840088,0.6426349878311157,0.7855470180511475,0.7801010012626648,3799016.0
1154,2020-07-06,0.7079079747200012,0.7079079747200012,0.6865800023078918,0.721045970916748,0.6916639804840088,1120773.0
1155,2020-07-07,0.7530480027198792,0.7530480027198792,0.7019219994544983,0.7808930277824402,0.7078580260276794,1700041.0
1156,2020-07-08,0.7967129945755005,0.7967129945755005,0.7434110045433044,0.8275229930877686,0.7530480027198792,2220223.0
1157,2020-07-09,0.8534529805183411,0.8534529805183411,0.759905993938446,0.8823580145835876,0.7940179705619812,2668724.0
1158,2020-07-10,0.9135599732398988,0.9135599732398988,0.8428500294685364,0.9396290183067322,0.8533040285110474,1856095.0
1159,2020-07-11,0.9246240258216858,0.9246240258216858,0.8590949773788452,0.926347017288208,0.9135599732398988,1788814.0
1160,2020-07-12,1.0167160034179688,1.0167160034179688,0.9141169786453248,1.130977988243103,0.9238560199737548,4693371.0
1161,2020-07-13,1.175734043121338,1.175734043121338,1.0088839530944824,1.2876629829406738,1.0167160034179688,4062069.0
1162,2020-07-14,1.148074984550476,1.148074984550476,1.1191660165786743,1.2460060119628906,1.172476053237915,2213135.0
1163,2020-07-15,1.289597988128662,1.289597988128662,1.1414580345153809,1.3968349695205688,1.147523045539856,3355229.0
1164,2020-07-16,0.8724409937858582,0.8724409937858582,0.8550440073013306,1.3749669790267944,1.28403902053833,7486568.0
1165,2020-07-17,0.9778370261192322,0.9778370261192322,0.8018839955329895,1.0468419790267944,0.870760977268219,8973774.0
1166,2020-07-18,0.966583013534546,0.966583013534546,0.9317259788513184,1.000715970993042,0.9775149822235109,2923007.0
1167,2020-07-19,0.9203490018844604,0.9203490018844604,0.8995149731636047,0.9703540205955504,0.9680039882659912,2206671.0
1168,2020-07-20,0.8730890154838562,0.8730890154838562,0.8518779873847961,0.9215840101242064,0.92051500082016,3036871.0
1169,2020-07-21,0.9771659970283508,0.9771659970283508,0.8603159785270691,1.008254051208496,0.8729280233383179,4299502.0
1170,2020-07-22,1.044087052345276,1.044087052345276,0.9724850058555604,1.1047040224075315,0.9771980047225952,5295002.0
1171,2020-07-23,1.0498440265655518,1.0498440265655518,0.9973940253257751,1.1012179851531982,1.0461549758911133,2970423.0
1172,2020-07-24,0.9953460097312928,0.9953460097312928,0.974780023097992,1.053954005241394,1.0498440265655518,1991763.0
1173,2020-07-25,1.252223014831543,1.252223014831543,0.9953969717025756,1.4327399730682373,0.9954400062561036,9978279.0
1174,2020-07-26,1.5651099681854248,1.5651099681854248,1.2382830381393433,1.6246479749679563,1.2447279691696167,10463130.0
1175,2020-07-27,1.7786359786987305,1.7786359786987305,1.5610870122909546,2.0427401065826416,1.5650980472564695,32838355.0
1176,2020-07-28,1.7840670347213743,1.7840670347213743,1.6117689609527588,1.858672022819519,1.7841110229492188,9692632.0
1177,2020-07-29,1.6582889556884766,1.6582889556884766,1.5931659936904907,2.095622062683105,1.785662055015564,10348945.0
1178,2020-07-30,1.6868070363998413,1.6868070363998413,1.6357120275497437,1.7964489459991455,1.6582889556884766,5222980.0
1179,2020-07-31,1.5381779670715332,1.5381779670715332,1.5104049444198608,1.6884880065917969,1.6868070363998413,4822046.0
1180,2020-08-01,1.526610016822815,1.526610016822815,1.4988720417022705,1.6622289419174194,1.5327589511871338,4589882.0
1181,2020-08-02,1.7428100109100342,1.7428100109100342,1.411972999572754,1.746822953224182,1.5299099683761597,7216576.0
1182,2020-08-03,1.802610993385315,1.802610993385315,1.6687259674072266,1.8300340175628664,1.7322900295257568,5836036.0
1183,2020-08-04,1.8716390132904053,1.8716390132904053,1.794983983039856,1.949874997138977,1.8000119924545288,5495665.0
1184,2020-08-05,1.7545499801635742,1.7545499801635742,1.709509015083313,1.8881219625473025,1.870736002922058,5405764.0
1185,2020-08-06,2.206347942352295,2.206347942352295,1.7467830181121826,2.228003025054932,1.7545499801635742,11143557.0
1186,2020-08-07,2.0859029293060303,2.0859029293060303,1.8855719566345213,2.203166007995605,2.203166007995605,8068102.0
1187,2020-08-08,2.4736249446868896,2.4736249446868896,2.0265378952026367,2.5695900917053223,2.08388900756836,10919229.0
1188,2020-08-09,2.6652278900146484,2.6652278900146484,2.30250096321106,2.7068231105804443,2.4715559482574463,12107837.0
1189,2020-08-10,3.1317930221557617,3.1317930221557617,2.525897979736328,3.3979289531707764,2.6652278900146484,22863251.0
1190,2020-08-11,3.30341911315918,3.30341911315918,2.753633975982666,3.48653507232666,3.131042003631592,36356155.0
1191,2020-08-12,3.769751071929932,3.769751071929932,3.103979110717773,3.916167974472046,3.307957887649536,28461707.0
1192,2020-08-13,3.75597095489502,3.75597095489502,3.528520107269287,4.155814170837402,3.770703077316284,28236179.0
1193,2020-08-14,3.4093880653381348,3.4093880653381348,3.3326539993286133,3.789997100830078,3.760168075561523,18427950.0
1194,2020-08-15,3.1837949752807617,3.1837949752807617,3.1654651165008545,3.719944953918457,3.412554979324341,13155762.0
1195,2020-08-16,3.385653018951416,3.385653018951416,3.138688087463379,3.4706881046295166,3.185405969619751,10395313.0
1196,2020-08-17,3.098608016967773,3.098608016967773,3.087985038757324,3.3859989643096924,3.385653018951416,10723919.0
1197,2020-08-18,3.3299760818481445,3.3299760818481445,2.894413948059082,3.709911108016968,3.104469060897827,30350145.0
1198,2020-08-19,2.899040937423706,2.899040937423706,2.8381080627441406,3.483863115310669,3.328696012496948,14838389.0
1199,2020-08-20,3.2082669734954834,3.2082669734954834,2.896235942840576,3.431843042373657,2.899040937423706,13756478.0
1200,2020-08-21,2.9436678886413574,2.9436678886413574,2.913770914077759,3.223289966583252,3.2097179889678955,11796736.0
1201,2020-08-22,3.020885944366455,3.020885944366455,2.757327079772949,3.1948649883270264,2.945307970046997,10296805.0
1202,2020-08-23,3.3224310874938965,3.3224310874938965,3.0188379287719727,3.4034149646759038,3.0208630561828613,11991402.0
1203,2020-08-24,3.3449859619140625,3.3449859619140625,3.224431037902832,3.607538938522339,3.312222003936768,15785208.0
1204,2020-08-25,3.264849901199341,3.264849901199341,3.027719020843506,3.3582470417022705,3.3496639728546143,13444308.0
1205,2020-08-26,3.5583748817443848,3.5583748817443848,3.1943109035491943,3.795324087142944,3.266041040420532,22147431.0
1206,2020-08-27,3.4450600147247314,3.4450600147247314,3.2922139167785645,3.854706048965454,3.5578439235687256,21031356.0
1207,2020-08-28,4.011393070220947,4.011393070220947,3.4472808837890625,4.309593200683594,3.4524950981140137,27212888.0
1208,2020-08-29,3.968808889389038,3.968808889389038,3.78711199760437,4.105240821838379,4.01421594619751,14585964.0
1209,2020-08-30,4.4358229637146,4.4358229637146,3.919131994247437,4.705005168914795,3.970010995864868,22220239.0
1210,2020-08-31,4.782045841217041,4.782045841217041,4.109681129455566,4.872941017150879,4.4216790199279785,20950150.0
1211,2020-09-01,4.344515800476074,4.344515800476074,4.344515800476074,4.94473123550415,4.781050205230713,16944927.0
1212,2020-09-02,4.1644721031188965,4.1644721031188965,3.705163955688477,4.355938911437988,4.3526930809021,23655802.0
1213,2020-09-03,3.5273399353027344,3.5273399353027344,3.5273399353027344,4.440814018249512,4.168772220611572,26473634.0
1214,2020-09-04,3.545794010162353,3.545794010162353,3.198894023895264,3.834104061126709,3.523390054702759,17729340.0
1215,2020-09-05,2.5979158878326416,2.5979158878326416,2.1916749477386475,3.660243988037109,3.5509839057922363,25062205.0
1216,2020-09-06,3.086042881011963,3.086042881011963,2.288191080093384,3.175637006759644,2.600317001342773,20375890.0
1217,2020-09-07,2.928528070449829,2.928528070449829,2.391493082046509,3.189559936523437,3.0860838890075684,17135013.0
1218,2020-09-08,2.4689769744873047,2.4689769744873047,2.3986411094665527,2.9397358894348145,2.927628993988037,10163725.0
1219,2020-09-09,3.636378049850464,3.636378049850464,2.389806032180786,3.751715898513794,2.4711780548095703,52354542.0
1220,2020-09-10,3.469836950302124,3.469836950302124,3.320808887481689,3.851309061050415,3.636378049850464,31177875.0
1221,2020-09-11,3.4274280071258545,3.4274280071258545,3.040170907974243,3.5010130405426025,3.467334985733032,17090627.0
1222,2020-09-12,3.332659959793091,3.332659959793091,3.1507270336151123,3.4670519828796387,3.4191019535064697,10368518.0
1223,2020-09-13,3.2258388996124268,3.2258388996124268,3.005402088165283,3.466782093048096,3.336380958557129,15316353.0
1224,2020-09-14,3.2691330909729004,3.2691330909729004,3.0941739082336426,3.5249340534210205,3.2315258979797363,21301450.0
1225,2020-09-15,2.9391210079193115,2.9391210079193115,2.9184730052948,3.3200669288635254,3.2691330909729004,11992538.0
1226,2020-09-16,2.5453989505767822,2.5453989505767822,2.453839063644409,2.9393069744110107,2.9393069744110107,24199804.0
1227,2020-09-17,2.891874074935913,2.891874074935913,2.3700339794158936,2.9341020584106445,2.5453989505767822,23792220.0
1228,2020-09-18,3.107939958572388,3.107939958572388,2.741676092147827,3.1593170166015625,2.891874074935913,23510207.0
1229,2020-09-19,3.028891086578369,3.028891086578369,2.9717040061950684,3.253420114517212,3.111747026443481,10763973.0
1230,2020-09-20,2.8709030151367188,2.8709030151367188,2.7201380729675293,3.032876968383789,3.0310280323028564,9217295.0
1231,2020-09-21,2.782509088516236,2.782509088516236,2.500418901443481,3.026940107345581,2.8709030151367188,19492894.0
1232,2020-09-22,2.9155189990997314,2.9155189990997314,2.66860294342041,2.994369983673096,2.773688077926636,18556523.0
1233,2020-09-23,2.836756944656372,2.836756944656372,2.746303081512451,3.065337896347046,2.9303550720214844,16096650.0
1234,2020-09-24,3.1327149868011475,3.1327149868011475,2.795646905899048,3.25156307220459,2.838120937347412,18993326.0
1235,2020-09-25,3.1886119842529297,3.1886119842529297,2.9117720127105717,3.265165090560913,3.1455440521240234,15935143.0
1236,2020-09-26,3.1347029209136963,3.1347029209136963,3.041266918182373,3.2039060592651367,3.1880300045013428,11018475.0
1237,2020-09-27,3.152946949005127,3.152946949005127,3.0105509757995605,3.17349910736084,3.133837938308716,9734368.0
1238,2020-09-28,2.9566779136657715,2.9566779136657715,2.935954093933105,3.204190969467163,3.152704954147339,10950201.0
1239,2020-09-29,2.9464330673217773,2.9464330673217773,2.901789903640747,3.0100948810577397,2.9583609104156494,8821253.0
1240,2020-09-30,2.897876024246216,2.897876024246216,2.835669994354248,2.979347944259644,2.9490740299224854,7767702.0
1241,2020-10-01,2.861027956008911,2.861027956008911,2.657397985458374,2.9858338832855225,2.8981618881225586,10825966.0
1242,2020-10-02,2.6260828971862797,2.6260828971862797,2.4577910900115967,2.8766350746154785,2.864197015762329,15856539.0
1243,2020-10-03,2.5473029613494877,2.5473029613494877,2.5473029613494877,2.669495105743408,2.6273350715637207,6155891.0
1244,2020-10-04,2.5159950256347656,2.5159950256347656,2.428889036178589,2.588036060333252,2.5430119037628174,7075729.0
1245,2020-10-05,2.657644033432007,2.657644033432007,2.467319965362549,2.662623882293701,2.519134998321533,8105684.0
1246,2020-10-06,2.1762499809265137,2.1762499809265137,2.1476919651031494,2.6552000045776367,2.6552000045776367,9739071.0
1247,2020-10-07,2.2917959690093994,2.2917959690093994,2.0957601070404053,2.391937017440796,2.175808906555176,11759752.0
1248,2020-10-08,2.365220069885254,2.365220069885254,2.0285260677337646,2.430609941482544,2.299982070922852,14931922.0
1249,2020-10-09,2.5398590564727783,2.5398590564727783,2.3170900344848637,2.62526798248291,2.3677420616149902,12002959.0
1250,2020-10-10,2.406090021133423,2.406090021133423,2.403172016143799,2.59409499168396,2.536932945251465,8842884.0
1251,2020-10-11,2.4265780448913574,2.4265780448913574,2.344921112060547,2.457566022872925,2.407366991043091,7170647.0
1252,2020-10-12,2.587071895599365,2.587071895599365,2.4158620834350586,2.698638916015625,2.426115036010742,12289969.0
1253,2020-10-13,2.404910087585449,2.404910087585449,2.3481709957122803,2.5848910808563232,2.5848910808563232,11415737.0
1254,2020-10-14,2.3146350383758545,2.3146350383758545,2.246257066726685,2.4366140365600586,2.408195972442627,9436239.0
1255,2020-10-15,2.2664361000061035,2.2664361000061035,2.203418016433716,2.3357961177825928,2.3148000240325928,8332483.0
1256,2020-10-16,2.149385929107666,2.149385929107666,2.1279211044311523,2.2656710147857666,2.265199899673462,13637728.0
1257,2020-10-17,2.201843023300171,2.201843023300171,2.13240909576416,2.23830509185791,2.1456360816955566,6612612.0
1258,2020-10-18,2.2142670154571533,2.2142670154571533,2.1783270835876465,2.2488460540771484,2.202749967575073,6294162.0
1259,2020-10-19,2.058079957962036,2.058079957962036,2.053210973739624,2.2135119438171387,2.213371992111206,8248860.0
1260,2020-10-20,1.8886719942092896,1.8886719942092896,1.8541539907455444,2.097861051559448,2.058101892471313,13129043.0
1261,2020-10-21,1.8903779983520508,1.8903779983520508,1.8612350225448608,2.0662059783935547,1.8886120319366453,19275509.0
1262,2020-10-22,1.9556529521942136,1.9556529521942136,1.8898169994354248,2.0824339389801025,1.8903720378875728,11445663.0
1263,2020-10-23,1.960034966468811,1.960034966468811,1.853309988975525,1.984771013259888,1.9570679664611816,11497445.0
1264,2020-10-24,1.91182804107666,1.91182804107666,1.8823440074920652,1.961650013923645,1.960034966468811,7581827.0
1265,2020-10-25,1.7874590158462524,1.7874590158462524,1.7686439752578735,1.922942042350769,1.91182804107666,9092334.0
