,Date,adj_close,close,low,high,open,volume
930,2019-11-12,,,,,,
931,2019-11-13,,,,,,
932,2019-11-14,,,,,,
933,2019-11-15,,,,,,
934,2019-11-16,,,,,,
935,2019-11-17,,,,,,
936,2019-11-18,,,,,,
937,2019-11-19,,,,,,
938,2019-11-20,,,,,,
939,2019-11-21,,,,,,
940,2019-11-22,,,,,,
941,2019-11-23,,,,,,
942,2019-11-24,,,,,,
943,2019-11-25,,,,,,
944,2019-11-26,,,,,,
945,2019-11-27,,,,,,
946,2019-11-28,,,,,,
947,2019-11-29,,,,,,
948,2019-11-30,,,,,,
949,2019-12-01,,,,,,
950,2019-12-02,,,,,,
951,2019-12-03,,,,,,
952,2019-12-04,,,,,,
953,2019-12-05,,,,,,
954,2019-12-06,,,,,,
955,2019-12-07,,,,,,
956,2019-12-08,,,,,,
957,2019-12-09,,,,,,
958,2019-12-10,,,,,,
959,2019-12-11,,,,,,
960,2019-12-12,,,,,,
961,2019-12-13,,,,,,
962,2019-12-14,,,,,,
963,2019-12-15,,,,,,
964,2019-12-16,,,,,,
965,2019-12-17,,,,,,
966,2019-12-18,,,,,,
967,2019-12-19,,,,,,
968,2019-12-20,,,,,,
969,2019-12-21,,,,,,
970,2019-12-22,,,,,,
971,2019-12-23,,,,,,
972,2019-12-24,,,,,,
973,2019-12-25,,,,,,
974,2019-12-26,,,,,,
975,2019-12-27,,,,,,
976,2019-12-28,,,,,,
977,2019-12-29,,,,,,
978,2019-12-30,,,,,,
979,2019-12-31,,,,,,
980,2020-01-01,,,,,,
981,2020-01-02,,,,,,
982,2020-01-03,,,,,,
983,2020-01-04,,,,,,
984,2020-01-05,,,,,,
985,2020-01-06,,,,,,
986,2020-01-07,,,,,,
987,2020-01-08,,,,,,
988,2020-01-09,,,,,,
989,2020-01-10,,,,,,
990,2020-01-11,,,,,,
991,2020-01-12,,,,,,
992,2020-01-13,,,,,,
993,2020-01-14,,,,,,
994,2020-01-15,,,,,,
995,2020-01-16,,,,,,
996,2020-01-17,,,,,,
997,2020-01-18,,,,,,
998,2020-01-19,,,,,,
999,2020-01-20,,,,,,
1000,2020-01-21,,,,,,
1001,2020-01-22,,,,,,
1002,2020-01-23,,,,,,
1003,2020-01-24,,,,,,
1004,2020-01-25,,,,,,
1005,2020-01-26,,,,,,
1006,2020-01-27,,,,,,
1007,2020-01-28,,,,,,
1008,2020-01-29,,,,,,
1009,2020-01-30,,,,,,
1010,2020-01-31,,,,,,
1011,2020-02-01,,,,,,
1012,2020-02-02,,,,,,
1013,2020-02-03,,,,,,
1014,2020-02-04,,,,,,
1015,2020-02-05,,,,,,
1016,2020-02-06,,,,,,
1017,2020-02-07,,,,,,
1018,2020-02-08,,,,,,
1019,2020-02-09,,,,,,
1020,2020-02-10,,,,,,
1021,2020-02-11,,,,,,
1022,2020-02-12,,,,,,
1023,2020-02-13,,,,,,
1024,2020-02-14,,,,,,
1025,2020-02-15,,,,,,
1026,2020-02-16,,,,,,
1027,2020-02-17,,,,,,
1028,2020-02-18,,,,,,
1029,2020-02-19,,,,,,
1030,2020-02-20,,,,,,
1031,2020-02-21,,,,,,
1032,2020-02-22,,,,,,
1033,2020-02-23,,,,,,
1034,2020-02-24,,,,,,
1035,2020-02-25,,,,,,
1036,2020-02-26,,,,,,
1037,2020-02-27,,,,,,
1038,2020-02-28,,,,,,
1039,2020-02-29,,,,,,
1040,2020-03-01,,,,,,
1041,2020-03-02,,,,,,
1042,2020-03-03,,,,,,
1043,2020-03-04,,,,,,
1044,2020-03-05,,,,,,
1045,2020-03-06,,,,,,
1046,2020-03-07,,,,,,
1047,2020-03-08,,,,,,
1048,2020-03-09,,,,,,
1049,2020-03-10,,,,,,
1050,2020-03-11,,,,,,
1051,2020-03-12,,,,,,
1052,2020-03-13,,,,,,
1053,2020-03-14,,,,,,
1054,2020-03-15,,,,,,
1055,2020-03-16,,,,,,
1056,2020-03-17,,,,,,
1057,2020-03-18,,,,,,
1058,2020-03-19,,,,,,
1059,2020-03-20,,,,,,
1060,2020-03-21,,,,,,
1061,2020-03-22,,,,,,
1062,2020-03-23,,,,,,
1063,2020-03-24,,,,,,
1064,2020-03-25,,,,,,
1065,2020-03-26,,,,,,
1066,2020-03-27,,,,,,
1067,2020-03-28,,,,,,
1068,2020-03-29,,,,,,
1069,2020-03-30,,,,,,
1070,2020-03-31,,,,,,
1071,2020-04-01,,,,,,
1072,2020-04-02,,,,,,
1073,2020-04-03,,,,,,
1074,2020-04-04,,,,,,
1075,2020-04-05,,,,,,
1076,2020-04-06,,,,,,
1077,2020-04-07,,,,,,
1078,2020-04-08,,,,,,
1079,2020-04-09,,,,,,
1080,2020-04-10,,,,,,
1081,2020-04-11,,,,,,
1082,2020-04-12,,,,,,
1083,2020-04-13,,,,,,
1084,2020-04-14,,,,,,
1085,2020-04-15,,,,,,
1086,2020-04-16,,,,,,
1087,2020-04-17,,,,,,
1088,2020-04-18,,,,,,
1089,2020-04-19,,,,,,
1090,2020-04-20,,,,,,
1091,2020-04-21,,,,,,
1092,2020-04-22,,,,,,
1093,2020-04-23,,,,,,
1094,2020-04-24,,,,,,
1095,2020-04-25,,,,,,
1096,2020-04-26,,,,,,
1097,2020-04-27,,,,,,
1098,2020-04-28,,,,,,
1099,2020-04-29,,,,,,
1100,2020-04-30,,,,,,
1101,2020-05-01,,,,,,
1102,2020-05-02,,,,,,
1103,2020-05-03,,,,,,
1104,2020-05-04,,,,,,
1105,2020-05-05,,,,,,
1106,2020-05-06,,,,,,
1107,2020-05-07,,,,,,
1108,2020-05-08,,,,,,
1109,2020-05-09,,,,,,
1110,2020-05-10,,,,,,
1111,2020-05-11,,,,,,
1112,2020-05-12,,,,,,
1113,2020-05-13,,,,,,
1114,2020-05-14,,,,,,
1115,2020-05-15,,,,,,
1116,2020-05-16,,,,,,
1117,2020-05-17,,,,,,
1118,2020-05-18,,,,,,
1119,2020-05-19,,,,,,
1120,2020-05-20,,,,,,
1121,2020-05-21,,,,,,
1122,2020-05-22,,,,,,
1123,2020-05-23,,,,,,
1124,2020-05-24,,,,,,
1125,2020-05-25,,,,,,
1126,2020-05-26,,,,,,
1127,2020-05-27,,,,,,
1128,2020-05-28,,,,,,
1129,2020-05-29,,,,,,
1130,2020-05-30,,,,,,
1131,2020-05-31,,,,,,
1132,2020-06-01,,,,,,
1133,2020-06-02,,,,,,
1134,2020-06-03,,,,,,
1135,2020-06-04,,,,,,
1136,2020-06-05,,,,,,
1137,2020-06-06,,,,,,
1138,2020-06-07,,,,,,
1139,2020-06-08,,,,,,
1140,2020-06-09,,,,,,
1141,2020-06-10,,,,,,
1142,2020-06-11,,,,,,
1143,2020-06-12,,,,,,
1144,2020-06-13,,,,,,
1145,2020-06-14,,,,,,
1146,2020-06-15,,,,,,
1147,2020-06-16,,,,,,
1148,2020-06-17,,,,,,
1149,2020-06-18,,,,,,
1150,2020-06-19,,,,,,
1151,2020-06-20,,,,,,
1152,2020-06-21,,,,,,
1153,2020-06-22,,,,,,
1154,2020-06-23,,,,,,
1155,2020-06-24,,,,,,
1156,2020-06-25,,,,,,
1157,2020-06-26,,,,,,
1158,2020-06-27,,,,,,
1159,2020-06-28,,,,,,
1160,2020-06-29,,,,,,
1161,2020-06-30,,,,,,
1162,2020-07-01,,,,,,
1163,2020-07-02,,,,,,
1164,2020-07-03,,,,,,
1165,2020-07-04,,,,,,
1166,2020-07-05,,,,,,
1167,2020-07-06,,,,,,
1168,2020-07-07,,,,,,
1169,2020-07-08,,,,,,
1170,2020-07-09,,,,,,
1171,2020-07-10,,,,,,
1172,2020-07-11,,,,,,
1173,2020-07-12,,,,,,
1174,2020-07-13,4.896294116973877,4.896294116973877,4.481499195098877,4.915114879608154,4.6139678955078125,28340.0
1175,2020-07-14,4.986753940582275,4.986753940582275,4.762067794799805,5.229564189910889,4.909864902496338,3957.0
1176,2020-07-15,,,,,,
1177,2020-07-16,,,,,,
1178,2020-07-17,,,,,,
1179,2020-07-18,,,,,,
1180,2020-07-19,,,,,,
1181,2020-07-20,,,,,,
1182,2020-07-21,,,,,,
1183,2020-07-22,,,,,,
1184,2020-07-23,,,,,,
1185,2020-07-24,,,,,,
1186,2020-07-25,,,,,,
1187,2020-07-26,,,,,,
1188,2020-07-27,,,,,,
1189,2020-07-28,,,,,,
1190,2020-07-29,,,,,,
1191,2020-07-30,,,,,,
1192,2020-07-31,,,,,,
1193,2020-08-01,,,,,,
1194,2020-08-02,,,,,,
1195,2020-08-03,,,,,,
1196,2020-08-04,,,,,,
1197,2020-08-05,,,,,,
1198,2020-08-06,,,,,,
1199,2020-08-07,,,,,,
1200,2020-08-08,,,,,,
1201,2020-08-09,,,,,,
1202,2020-08-10,,,,,,
1203,2020-08-11,,,,,,
1204,2020-08-12,,,,,,
1205,2020-08-13,,,,,,
1206,2020-08-14,,,,,,
1207,2020-08-15,,,,,,
1208,2020-08-16,,,,,,
1209,2020-08-17,,,,,,
1210,2020-08-18,,,,,,
1211,2020-08-19,,,,,,
1212,2020-08-20,,,,,,
1213,2020-08-21,,,,,,
1214,2020-08-22,,,,,,
1215,2020-08-23,,,,,,
1216,2020-08-24,,,,,,
1217,2020-08-25,,,,,,
1218,2020-08-26,,,,,,
1219,2020-08-27,,,,,,
1220,2020-08-28,,,,,,
1221,2020-08-29,,,,,,
1222,2020-08-30,,,,,,
1223,2020-08-31,,,,,,
1224,2020-09-01,,,,,,
1225,2020-09-02,,,,,,
1226,2020-09-03,,,,,,
1227,2020-09-04,,,,,,
1228,2020-09-05,,,,,,
1229,2020-09-06,,,,,,
1230,2020-09-07,,,,,,
1231,2020-09-08,,,,,,
1232,2020-09-09,,,,,,
1233,2020-09-10,,,,,,
1234,2020-09-11,,,,,,
1235,2020-09-12,,,,,,
1236,2020-09-13,,,,,,
1237,2020-09-14,,,,,,
1238,2020-09-15,,,,,,
1239,2020-09-16,,,,,,
1240,2020-09-17,,,,,,
1241,2020-09-18,,,,,,
1242,2020-09-19,,,,,,
1243,2020-09-20,,,,,,
1244,2020-09-21,,,,,,
1245,2020-09-22,5.234632015228272,5.234632015228272,4.125380039215088,11.4634428024292,4.986753940582275,288098840.0
1246,2020-09-23,4.11846923828125,4.11846923828125,3.9826040267944336,5.329309940338135,5.321653842926025,173091214.0
1247,2020-09-24,4.566561222076416,4.566561222076416,3.539886951446533,4.751877784729004,3.817924976348877,96110964.0
1248,2020-09-25,4.712278842926025,4.712278842926025,4.240797996520996,4.958673000335693,4.614027976989746,55854397.0
1249,2020-09-26,4.539248943328857,4.539248943328857,4.376773834228516,4.817751884460449,4.713736057281494,27304546.0
1250,2020-09-27,4.62553596496582,4.62553596496582,4.138011932373047,4.69547176361084,4.5352888107299805,23243192.0
1251,2020-09-28,4.204802989959717,4.204802989959717,4.204802989959717,4.642366886138916,4.636009216308594,20624310.0
1252,2020-09-29,4.142951011657715,4.142951011657715,3.9706621170043945,4.280641078948975,4.205905914306641,16706917.0
1253,2020-09-30,4.322546005249023,4.322546005249023,4.015056133270264,4.39227819442749,4.1432929039001465,16932876.0
1254,2020-10-01,4.151090145111084,4.151090145111084,4.0592942237854,4.493291854858398,4.324278831481934,23903201.0
1255,2020-10-02,3.9271559715271,3.9271559715271,3.693851947784424,4.206491947174072,4.149603843688965,30467406.0
1256,2020-10-03,4.021659851074219,4.021659851074219,3.8802390098571777,4.166155815124512,3.925748109817505,11967394.0
1257,2020-10-04,3.9611101150512695,3.9611101150512695,3.8558170795440674,4.06501579284668,4.022983074188232,12949575.0
1258,2020-10-05,3.978019952774048,3.978019952774048,3.886122941970825,4.036362171173096,3.960586071014404,8980051.0
1259,2020-10-06,3.5376579761505127,3.5376579761505127,3.519102096557617,3.982503890991211,3.982503890991211,15048998.0
1260,2020-10-07,3.4468181133270264,3.4468181133270264,3.230266094207764,3.5429799556732178,3.538809061050415,15674566.0
1261,2020-10-08,3.904278993606568,3.904278993606568,3.3424251079559326,3.9255640506744394,3.4481561183929443,15215458.0
1262,2020-10-09,4.235304832458496,4.235304832458496,3.818816900253296,4.279157161712647,3.911573886871338,13043373.0
1263,2020-10-10,4.026704788208008,4.026704788208008,4.016294002532959,4.250988960266113,4.241962909698486,14539711.0
1264,2020-10-11,4.095879077911377,4.095879077911377,3.970839023590088,4.158483028411865,4.022435188293457,11454885.0
1265,2020-10-12,4.415740013122559,4.415740013122559,4.051722049713135,4.686799049377441,4.092503070831299,14445437.0
1266,2020-10-13,4.488053798675537,4.488053798675537,4.334646224975586,4.541391849517822,4.413149833679199,14050398.0
1267,2020-10-14,4.150055885314941,4.150055885314941,4.022535800933838,4.485447883605957,4.483893871307373,10004481.0
1268,2020-10-15,4.127353191375732,4.127353191375732,4.016290187835693,4.213541030883789,4.152927875518799,6998970.0
1269,2020-10-16,4.040480136871338,4.040480136871338,3.8870110511779785,4.155393123626709,4.127865791320801,9790610.0
1270,2020-10-17,4.196009159088135,4.196009159088135,3.976694107055664,4.196009159088135,4.038540840148926,6113717.0
1271,2020-10-18,4.116062164306641,4.116062164306641,4.083951950073242,4.24636697769165,4.192323207855225,3717531.0
1272,2020-10-19,4.050311088562012,4.050311088562012,3.997867107391357,4.1609392166137695,4.117764949798584,5848392.0
1273,2020-10-20,3.80220103263855,3.80220103263855,3.714379072189331,4.081610202789307,4.05350399017334,19646467.0
1274,2020-10-21,3.965959072113037,3.965959072113037,3.794333934783936,4.108504772186279,3.80043888092041,23475819.0
1275,2020-10-22,4.3144211769104,4.3144211769104,3.96215295791626,4.498044013977051,3.971724987030029,24178361.0
1276,2020-10-23,4.262105941772461,4.262105941772461,4.149672031402588,4.486894130706787,4.330928802490234,19482074.0
1277,2020-10-24,4.189700126647949,4.189700126647949,4.161980152130127,4.352660179138184,4.262105941772461,16681037.0
1278,2020-10-25,4.153210163116455,4.153210163116455,4.105394840240479,4.25797176361084,4.189700126647949,15517939.0
1279,2020-10-26,4.160973072052002,4.160973072052002,4.049677848815918,4.479071140289307,4.153210163116455,9243755.0
1280,2020-10-27,4.1222429275512695,4.1222429275512695,4.043659210205078,4.3497090339660645,4.160973072052002,17600881.0
1281,2020-10-28,4.066606044769287,4.066606044769287,3.93502688407898,4.177804946899414,4.1222429275512695,19435211.0
1282,2020-10-29,3.775311946868897,3.775311946868897,3.7333829402923584,4.106396198272705,4.066606044769287,6527859.0
1283,2020-10-30,3.714937925338745,3.714937925338745,3.580127000808716,3.819171905517578,3.775311946868897,28434550.0
1284,2020-10-31,3.6483678817749023,3.6483678817749023,3.5851359367370605,3.7435359954833984,3.714937925338745,20452535.0
1285,2020-11-01,3.682663917541504,3.682663917541504,3.5559840202331543,3.716675996780396,3.6483678817749023,15953277.0
1286,2020-11-02,3.623914957046509,3.623914957046509,3.6143970489501953,3.85450291633606,3.682663917541504,20039697.0
1287,2020-11-03,3.332746982574463,3.332746982574463,3.2422571182250977,3.6555540561676025,3.623914957046509,24573095.0
1288,2020-11-04,3.184633016586304,3.184633016586304,3.002887964248657,3.3766589164733887,3.332746982574463,20709819.0
1289,2020-11-05,3.3582050800323486,3.3582050800323486,3.0228428840637207,3.3770980834960938,3.184633016586304,26135754.0
1290,2020-11-06,3.595282077789306,3.595282077789306,3.318023920059204,3.6452419757843018,3.3582050800323486,33947029.0
1291,2020-11-07,3.4034080505371094,3.4034080505371094,3.382675886154175,3.907105922698975,3.595282077789306,34653203.0
1292,2020-11-08,3.476598024368286,3.476598024368286,3.368067979812622,3.650815963745117,3.4034080505371094,26072941.0
1293,2020-11-09,3.41712498664856,3.41712498664856,3.2658870220184326,3.539320945739746,3.476598024368286,25509378.0
1294,2020-11-10,3.586142063140869,3.586142063140869,3.3697280883789062,3.6405200958251953,3.41712498664856,24316551.0
1295,2020-11-11,3.484355926513672,3.484355926513672,3.457200050354004,3.810148000717163,3.586142063140869,24727644.0
1296,2020-11-12,3.429142951965332,3.429142951965332,3.3197689056396484,3.560576915740967,3.484355926513672,25090677.0
1297,2020-11-13,3.697801113128662,3.697801113128662,3.391807079315185,3.697817087173462,3.429142951965332,27584233.0
1298,2020-11-14,3.5004849433898926,3.5004849433898926,3.403673887252808,3.697801113128662,3.697801113128662,24359587.0
1299,2020-11-15,3.5365800857543945,3.5365800857543945,3.422898054122925,3.6424520015716553,3.5004849433898926,22702610.0
1300,2020-11-16,3.716655969619751,3.716655969619751,3.459120035171509,3.816524028778076,3.5365800857543945,27372174.0
1301,2020-11-17,3.831768035888672,3.831768035888672,3.698241949081421,3.915112018585205,3.7887139320373535,23031677.0
1302,2020-11-18,3.74868106842041,3.74868106842041,3.5756990909576416,3.8710429668426514,3.831768035888672,20818649.0
1303,2020-11-19,3.6270039081573486,3.6270039081573486,3.570697069168091,3.816442012786865,3.74868106842041,21489339.0
1304,2020-11-20,3.710604906082153,3.710604906082153,3.624535083770752,3.9870240688323975,3.6270039081573486,27416995.0
1305,2020-11-21,4.001855850219727,4.001855850219727,3.6923611164093018,4.083803176879883,3.710604906082153,25984283.0
1306,2020-11-22,3.889969110488892,3.889969110488892,3.7167930603027344,4.058050155639648,4.001855850219727,25963010.0
1307,2020-11-23,4.068428039550781,4.068428039550781,3.848123073577881,4.254518032073975,3.889969110488892,9013817.0
1308,2020-11-24,4.266965866088867,4.266965866088867,3.8702800273895264,4.327888011932373,4.068522930145264,30722083.0
1309,2020-11-25,4.049502849578857,4.049502849578857,3.933892011642456,4.40034294128418,4.267713069915772,28505942.0
1310,2020-11-26,3.5277099609375,3.5277099609375,3.302877902984619,4.08480978012085,4.049992084503174,35408249.0
1311,2020-11-27,3.5921521186828613,3.5921521186828613,3.425879001617432,3.763902902603149,3.52670693397522,6023810.0
1312,2020-11-28,3.624502897262573,3.624502897262573,3.4802238941192627,3.697805881500244,3.5894269943237305,17509244.0
1313,2020-11-29,3.7043120861053462,3.7043120861053462,3.5326240062713623,3.767204999923706,3.624608039855957,3901221.0
1314,2020-11-30,3.686424016952514,3.686424016952514,3.6456470489501953,3.8138389587402335,3.704345941543579,21457284.0
1315,2020-12-01,3.579318046569824,3.579318046569824,3.4924840927124023,3.816160917282105,3.6864609718322754,24719236.0
1316,2020-12-02,3.7314178943634033,3.7314178943634033,3.5290191173553467,3.842220067977905,3.5793468952178955,5085526.0
1317,2020-12-03,3.821922063827514,3.821922063827514,3.7176458835601807,3.894948959350586,3.736139059066773,21038215.0
1318,2020-12-04,3.551129102706909,3.551129102706909,3.5188488960266118,3.8601479530334473,3.8219399452209473,23754809.0
1319,2020-12-05,3.615125894546509,3.615125894546509,3.5085411071777344,3.711920976638794,3.538393974304199,21215020.0
1320,2020-12-06,3.599608898162842,3.599608898162842,3.509108066558838,3.6758570671081534,3.615132093429565,20224612.0
1321,2020-12-07,3.392122983932495,3.392122983932495,3.325592041015625,3.609885931015015,3.599663019180298,16909346.0
1322,2020-12-08,3.1125550270080566,3.1125550270080566,3.0964670181274414,3.392420053482056,3.392420053482056,23027417.0
1323,2020-12-09,3.2619690895080566,3.2619690895080566,2.808723926544189,3.3994760513305664,3.11156702041626,28583037.0
1324,2020-12-10,3.1526899337768555,3.1526899337768555,3.070856094360352,3.3458259105682373,3.2615880966186523,29252855.0
1325,2020-12-11,3.235805988311768,3.235805988311768,3.014925956726074,3.3050079345703125,3.1528639793396,29224480.0
1326,2020-12-12,3.334230899810791,3.334230899810791,3.231008052825928,3.451850891113281,3.2326550483703613,24630224.0
1327,2020-12-13,3.331057071685791,3.331057071685791,3.2932910919189453,3.410037040710449,3.334768056869507,20722255.0
1328,2020-12-14,3.140347003936768,3.140347003936768,3.1363511085510254,3.3421790599823,3.330364942550659,27242747.0
1329,2020-12-15,3.29994797706604,3.29994797706604,3.0613889694213867,3.37933611869812,3.1414361000061035,18320578.0
1330,2020-12-16,3.3441619873046875,3.3441619873046875,3.1513800621032715,3.373800039291382,3.29980206489563,21054734.0
1331,2020-12-17,3.2092549800872803,3.2092549800872803,3.1798219680786133,3.3773739337921143,3.3437271118164062,10227874.0
1332,2020-12-18,3.4047980308532715,3.4047980308532715,3.141922950744629,3.469288110733032,3.209613084793091,23107656.0
1333,2020-12-19,3.469613075256348,3.469613075256348,3.3802270889282227,3.610321998596192,3.4053781032562256,19919598.0
1334,2020-12-20,3.311469078063965,3.311469078063965,3.2858541011810303,3.495378017425537,3.46966290473938,18750351.0
1335,2020-12-21,3.09761905670166,3.09761905670166,3.0336830615997314,3.3510820865631104,3.3114559650421143,25892571.0
1336,2020-12-22,3.082421064376831,3.082421064376831,2.924834012985229,3.128812074661255,3.094120979309082,23991868.0
1337,2020-12-23,2.916322946548462,2.916322946548462,2.7962100505828857,3.620084047317505,3.0824270248413086,50329367.0
1338,2020-12-24,3.0987229347229004,3.0987229347229004,2.7897989749908447,3.1119589805603027,2.93046498298645,29820498.0
1339,2020-12-25,2.954710006713867,2.954710006713867,2.858228921890259,3.126981019973755,3.0974130630493164,26360909.0
1340,2020-12-26,2.9182701110839844,2.9182701110839844,2.853384017944336,2.9885671138763428,2.9551188945770264,21332105.0
1341,2020-12-27,2.906161069869995,2.906161069869995,2.848073959350586,3.050766944885254,2.918268918991089,24533711.0
1342,2020-12-28,2.947434902191162,2.947434902191162,2.866661071777344,3.0467450618743896,2.9052929878234863,27088075.0
1343,2020-12-29,2.924665927886963,2.924665927886963,2.835505962371826,3.006633043289185,2.947437047958374,25386162.0
1344,2020-12-30,2.9224090576171875,2.9224090576171875,2.8333261013031006,2.93991494178772,2.9252939224243164,17031663.0
1345,2020-12-31,3.1356089115142822,3.1356089115142822,2.7888219356536865,3.1909029483795166,2.922048091888428,18953615.0
1346,2021-01-01,3.664823055267334,3.664823055267334,3.054542064666748,3.873537063598633,3.1535348892211914,81260736.0
1347,2021-01-02,3.4949400424957275,3.4949400424957275,3.299263000488281,3.937006950378418,3.6621639728546143,50081958.0
1348,2021-01-03,3.472944021224976,3.472944021224976,3.3968420028686523,3.826090097427368,3.494292020797729,36997985.0
1349,2021-01-04,3.590243101119995,3.590243101119995,3.250401973724365,3.8319599628448486,3.473519086837769,39414734.0
1350,2021-01-05,4.237411975860596,4.237411975860596,3.485491991043091,4.343222141265869,3.590670108795166,69735075.0
1351,2021-01-06,4.620357036590576,4.620357036590576,4.155298233032227,4.9713239669799805,4.233969211578369,77632627.0
1352,2021-01-07,4.4766130447387695,4.4766130447387695,4.347032070159912,4.808977127075195,4.605810165405273,53715138.0
1353,2021-01-08,5.797110080718994,5.797110080718994,4.054746150970459,5.813028812408447,4.475872039794922,100707264.0
1354,2021-01-09,7.218531131744385,7.218531131744385,5.621013164520264,7.459084987640381,5.766707897186279,162227415.0
1355,2021-01-10,6.586495876312256,6.586495876312256,6.191731929779053,7.501711845397949,7.21622896194458,96243972.0
1356,2021-01-11,6.494089126586914,6.494089126586914,5.775503158569336,6.986017227172852,6.579784870147705,101394969.0
1357,2021-01-12,7.782700061798096,7.782700061798096,6.457986831665039,8.198620796203613,6.48761510848999,157738757.0
1358,2021-01-13,8.466814994812012,8.466814994812012,7.186761856079102,8.478569030761719,7.757136821746826,107370548.0
1359,2021-01-14,9.26131534576416,9.26131534576416,8.22860336303711,9.527690887451172,8.464188575744629,154674301.0
1360,2021-01-15,9.380011558532717,9.380011558532717,8.633323669433594,9.855640411376951,9.270428657531738,123418249.0
1361,2021-01-16,12.877918243408203,12.877918243408203,9.169472694396973,13.35923957824707,9.386836051940918,302897986.0
1362,2021-01-17,13.20268440246582,13.20268440246582,12.400222778320312,14.382867813110352,12.86845588684082,303643624.0
1363,2021-01-18,12.701574325561523,12.701574325561523,12.681751251220703,13.834186553955078,13.179217338562012,144213432.0
1364,2021-01-19,11.790321350097656,11.790321350097656,11.621259689331056,13.331988334655762,12.712359428405762,147387064.0
1365,2021-01-20,12.411564826965332,12.411564826965332,11.079717636108398,12.998587608337402,11.791474342346191,143245334.0
1366,2021-01-21,11.310115814208984,11.310115814208984,11.147109985351562,12.99000644683838,12.418549537658691,166420741.0
1367,2021-01-22,12.718835830688477,12.718835830688477,10.720327377319336,13.380752563476562,11.301277160644531,190313148.0
1368,2021-01-23,12.877225875854492,12.877225875854492,12.562527656555176,13.479141235351562,12.707362174987791,140727865.0
1369,2021-01-24,12.463919639587402,12.463919639587402,12.27584171295166,13.16489315032959,12.872480392456056,105137518.0
1370,2021-01-25,12.224095344543455,12.224095344543455,12.081398010253906,12.92879867553711,12.459662437438965,89612475.0
1371,2021-01-26,12.172889709472656,12.172889709472656,11.483739852905272,12.716864585876465,12.222853660583496,117575609.0
1372,2021-01-27,11.184797286987305,11.184797286987305,10.835763931274414,12.22418975830078,12.179483413696287,97215395.0
1373,2021-01-28,12.000269889831545,12.000269889831545,10.90334129333496,12.68406105041504,11.187371253967283,115201839.0
1374,2021-01-29,11.621697425842283,11.621697425842283,11.37697410583496,12.606816291809082,12.022982597351074,146529369.0
1375,2021-01-30,11.984418869018556,11.984418869018556,11.312639236450195,12.625574111938477,11.616052627563477,112936218.0
1376,2021-01-31,13.516318321228027,13.516318321228027,11.858070373535156,15.22437572479248,11.997275352478027,351069270.0
1377,2021-02-01,13.22776985168457,13.22776985168457,12.63804054260254,13.519383430480955,13.519383430480955,149280612.0
1378,2021-02-02,13.515045166015623,13.515045166015623,12.80548858642578,13.67038345336914,13.235482215881348,91074992.0
1379,2021-02-03,14.805048942565918,14.805048942565918,13.20100212097168,14.904874801635742,13.507195472717283,144515018.0
1380,2021-02-04,15.36817741394043,15.36817741394043,13.98280906677246,15.813543319702148,14.799270629882812,180318628.0
1381,2021-02-05,17.913799285888672,17.913799285888672,15.220497131347656,17.99698829650879,15.34853172302246,196730774.0
1382,2021-02-06,17.97602081298828,17.97602081298828,16.036651611328125,18.5445613861084,17.909730911254883,192597459.0
1383,2021-02-07,24.207178115844727,24.207178115844727,18.00034523010254,24.21027946472168,18.020671844482425,545865729.0
1384,2021-02-08,30.27532768249512,30.27532768249512,23.669597625732425,33.30602264404297,24.044641494750977,894521369.0
1385,2021-02-09,31.598886489868164,31.598886489868164,27.572586059570312,32.97258758544922,30.255908966064453,445128059.0
1386,2021-02-10,55.29847717285156,55.29847717285156,31.59962654113769,59.93983840942383,31.59962654113769,2235807129.0
1387,2021-02-11,47.37031936645508,47.37031936645508,42.22793960571289,56.26387786865234,54.933860778808594,856224806.0
1388,2021-02-12,48.65618133544922,48.65618133544922,43.77418899536133,54.39250564575195,47.15752029418945,688788872.0
1389,2021-02-13,43.787147521972656,43.787147521972656,43.491493225097656,51.91789627075195,48.65752410888672,380032573.0
1390,2021-02-14,38.57595443725586,38.57595443725586,38.32867431640625,44.5438232421875,43.76673889160156,472803313.0
1391,2021-02-15,38.1765022277832,38.1765022277832,33.83211135864258,43.98727416992188,38.545528411865234,492075708.0
1392,2021-02-16,36.33607482910156,36.33607482910156,35.285011291503906,39.49046325683594,38.159122467041016,360245755.0
1393,2021-02-17,37.05214691162109,37.05214691162109,34.22456741333008,41.205078125,36.40126037597656,417547992.0
1394,2021-02-18,41.01509094238281,41.01509094238281,36.02028274536133,43.69624328613281,37.055477142333984,433522043.0
1395,2021-02-19,38.75145721435547,38.75145721435547,38.00141143798828,41.21041870117188,41.040828704833984,319733162.0
1396,2021-02-20,36.23386764526367,36.23386764526367,32.88935089111328,42.7515983581543,38.76970672607422,468606771.0
1397,2021-02-21,36.1479721069336,36.1479721069336,35.151634216308594,37.93278121948242,36.10154724121094,213433308.0
1398,2021-02-22,32.279056549072266,32.279056549072266,26.93320846557617,36.25886535644531,36.14577865600586,341397482.0
1399,2021-02-23,27.562902450561523,27.562902450561523,23.411659240722656,32.310028076171875,32.310028076171875,358695614.0
1400,2021-02-24,29.93597984313965,29.93597984313965,25.48559188842773,31.89814758300781,27.58315086364746,367826263.0
